object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of 180,Probability of Label 2,Object Center_0,Object Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Object Area,Variance of Defect Area,Mean Defect Displacement,Number of Defects,Convex Hull Center_0,Convex Hull Center_1,Mean Defect Area,Convex Hull Area,Convexity,Skewness of Defect Area,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Bounding Box Maximum_0,Bounding Box Maximum_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Size in pixels,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Total Intensity_0,Total Intensity_1,Total Intensity_2,Center of the object_0,Center of the object_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Radii of the object_0,Radii of the object_1,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Length of the Skeleton,Number of Branches,Diameter,Euclidean Diameter,Average Branch Length,Number of Holes,Center of the Skeleton_0,Center of the Skeleton_1
115,3,2,0,180,1.0,0.0,455.0458,231.45801,456.92593,229.57037,0.030319607,131.0,1898.25,6.370301,4.0,456.0,230.5,33.75,266.0,0.4924812,1.1123282,13149169.0,1001651.44,970188.4,466.0,238.0,0.8527355,0.52234286,0.52234286,-0.8527355,0.60187274,0.12696989,0.427724,131.0,30949.0,9983.0,12375.0,20704.016,7521.069,9031.778,-0.9849056,0.12292486,-0.12186245,0.15769023,0.3468913,-0.92455405,0.07137765,0.929815,0.36103925,14947.0,4866.0,6668.0,13149169.0,-1988463.0,-871563.8,-1988463.0,1001651.44,241813.5,-871563.8,241813.5,970188.4,2712226.0,985260.0,1183163.0,455.0458,231.45801,447.0,224.0,-0.41759858,-0.517949,0.41998145,5.8072352,1.9308718,4889863.0,1074736.5,586086.8,-1.9577686,2.7701154,0.20446467,38585.0,10534.0,10996.0,30813.271,2993.7957,8182.292,16514.0,1386.0,5303.0,4889863.0,-845459.5,-200269.11,-845459.5,1074736.5,148036.34,-200269.11,148036.34,586086.8,131110470.0,12738601.0,34815652.0,9.5185175,10.172318,0.13713823,59.35534,15.0,23.142136,19.209373,3.9570227,0.0,455.0,232.0
116,3,3,0,180,1.0,0.0,249.24324,229.08109,249.91304,230.17392,1.030931,37.0,26.916666,3.8668866,4.0,249.5,229.5,5.75,60.0,0.6166667,1.3158168,4761508.5,915913.9,828469.3,253.0,235.0,-0.32733637,-0.9449079,0.9449079,-0.32733637,0.5080253,-0.6591157,0.0646391,37.0,24028.0,8714.0,10975.0,19594.135,6918.3784,9027.108,-0.95862013,-0.15614648,0.23804551,0.28313574,-0.43571344,0.8543933,0.029690882,-0.88643783,-0.46189433,16097.0,4409.0,7047.0,4761508.5,-1237485.8,-67316.5,-1237485.8,915913.9,223067.53,-67316.5,223067.53,828469.3,724983.0,255980.0,334003.0,249.24324,229.08109,247.0,225.0,-0.5706744,0.22248694,-0.15379834,2.4661133,1.214152,9743803.0,3519977.8,689655.4,-2.0225108,2.3641999,0.43208387,36815.0,12643.0,11991.0,29913.66,3408.6016,8202.533,15697.0,1459.0,5698.0,9743803.0,-3808412.8,-817714.6,-3808412.8,3519977.8,556553.06,-817714.6,556553.06,689655.4,103680744.0,11814213.0,28429980.0,5.1183314,5.26012,0.49543637,23.142136,8.0,10.2426405,9.486833,2.892767,0.0,250.0,229.0
117,3,4,180,180,1.0,0.0,245.61989,245.12866,241.18623,244.06477,0.0,171.0,3960.5,7.8877907,2.0,243.0,244.5,123.5,418.0,0.4090909,0.0,6994935.0,1899070.6,777644.75,253.0,256.0,0.57346165,-0.8192324,0.8192324,0.57346165,1.0267624,-0.23679818,0.5837262,171.0,28014.0,12643.0,11991.0,20082.79,9412.953,9377.5205,-0.98788536,0.13425042,-0.07784151,0.12100853,0.98044145,0.15521431,0.09715664,0.14391446,-0.9848092,15697.0,5813.0,7285.0,6994935.0,-617144.4,-595391.3,-617144.4,1899070.6,238877.78,-595391.3,238877.78,777644.75,3434157.0,1609615.0,1603556.0,245.61989,245.12866,234.0,234.0,0.4622396,-0.1746464,0.10137281,6.8564305,2.5301027,4501706.5,1399670.5,605611.75,-1.8527542,2.732707,0.24686216,36815.0,9730.0,11286.0,30198.8,2955.1687,8112.3193,16097.0,1443.0,5410.0,4501706.5,-817013.5,-191119.9,-817013.5,1399670.5,174561.6,-191119.9,174561.6,605611.75,140998200.0,13797683.0,37876420.0,8.545717,8.242487,0.12609392,30.213203,2.0,30.213203,27.658634,15.106602,0.0,246.0,243.0
118,3,5,0,180,1.0,0.0,508.54166,253.35417,506.26666,256.06668,0.0,48.0,60.5,4.1865625,2.0,508.0,254.0,7.5,63.0,0.7619048,0.0,17849094.0,972036.7,568666.8,512.0,259.0,0.35596293,-0.9345001,0.9345001,0.35596293,0.8222773,0.29171968,0.157982,48.0,34563.0,10077.0,11207.0,23095.188,7359.3125,9358.0,-0.9906595,0.13615543,-0.007453393,0.12610532,0.93558943,0.32980275,0.051877752,0.3257823,-0.94402045,16481.0,5401.0,7814.0,17849094.0,-2180089.8,-898631.7,-2180089.8,972036.7,182940.89,-898631.7,182940.89,568666.8,1108569.0,353247.0,449184.0,508.54166,253.35417,505.0,250.0,0.07348957,0.018026195,-0.5285653,2.3173053,1.714767,19355390.0,3887500.2,868627.4,-1.2529807,0.93157876,0.5636711,38778.0,11063.0,13431.0,30736.062,4558.0303,8572.246,16514.0,1815.0,6075.0,19355390.0,-5779640.5,-1662845.5,-5779640.5,3887500.2,893452.56,-1662845.5,893452.56,868627.4,58982504.0,8746860.0,16450140.0,0.8574886,-0.06468163,0.9384487,17.31371,6.0,9.071068,7.615773,2.885618,0.0,507.0,253.0
119,3,6,0,180,1.0,0.0,481.27847,258.51898,480.5849,258.4717,-5.0520635,79.0,190.25,4.900584,4.0,481.0,258.5,13.25,132.0,0.5984849,0.15671802,11466088.0,1218279.0,645427.2,487.0,265.0,-0.6681465,-0.74402976,0.74402976,-0.6681465,0.53453314,0.42758426,-0.09415817,79.0,30701.0,10080.0,10956.0,21787.545,7152.861,9159.076,-0.97049236,0.20011646,-0.13452888,0.2268461,0.94687754,-0.22795574,0.08176467,-0.25174665,-0.964333,16514.0,5168.0,7420.0,11466088.0,-2535256.8,-921603.7,-2535256.8,1218279.0,198992.9,-921603.7,198992.9,645427.2,1721216.0,565076.0,723567.0,481.27847,258.51898,476.0,253.0,-0.5595933,-0.1822809,-0.54288185,3.5477939,1.7761943,21461450.0,5195913.5,857457.6,-1.5390507,1.8419646,0.6782025,41657.0,16201.0,13093.0,30841.104,4433.814,8499.222,13654.0,1507.0,5597.0,21461450.0,-7557001.5,-1849105.9,-7557001.5,5195913.5,1066573.4,-1849105.9,1066573.4,857457.6,113125170.0,16263229.0,31175146.0,2.2504017,3.8571634,1.1777374,36.384777,9.0,14.313708,13.601471,4.0427527,0.0,481.0,259.0
120,3,7,0,180,1.0,0.0,435.7541,266.4918,436.88235,266.52942,0.928,61.0,6.25,5.3307557,4.0,436.0,266.5,4.25,78.0,0.78205127,-0.56,6714680.0,632938.94,931784.2,443.0,270.0,0.99562454,-0.09344371,-0.09344371,-0.99562454,0.67081195,-0.12065688,0.3053376,61.0,28866.0,8752.0,10995.0,20855.164,7112.377,8802.787,-0.99012345,-0.021857424,0.13848412,0.13508253,0.11566957,0.9840596,0.037527405,-0.99304724,0.1115746,16934.0,5150.0,6574.0,6714680.0,-847269.75,-226042.69,-847269.75,632938.94,-15795.313,-226042.69,-15795.313,931784.2,1272165.0,433855.0,536970.0,435.7541,266.4918,430.0,264.0,0.098102644,-0.3041774,-0.28523728,3.309125,1.4853855,14112053.0,4843354.0,779342.2,-1.7295448,2.6852334,0.6096743,41657.0,16201.0,13093.0,30655.955,3660.7754,8271.877,13654.0,1557.0,5303.0,14112053.0,-4881362.5,-1100161.4,-4881362.5,4843354.0,933744.8,-1100161.4,933744.8,779342.2,112323416.0,13413081.0,30308158.0,5.3192677,7.723435,1.3048512,26.556349,7.0,13.2426405,12.0415945,3.793764,0.0,436.0,266.0
121,3,8,0,180,1.0,0.0,455.50287,275.8,457.35962,272.44827,1.1181847,175.0,3136.25,7.910429,4.0,456.5,274.0,50.75,378.0,0.46296296,1.3050995,13904079.0,4072895.5,1122471.5,466.0,285.0,0.52413654,-0.85163426,0.85163426,0.52413654,1.0492342,0.27239823,0.3497848,175.0,32682.0,16201.0,13093.0,18916.205,11246.703,9846.485,-0.90789235,0.41748238,-0.0379462,0.39303824,0.8792097,0.26927918,0.145782,0.22956221,-0.9623143,13654.0,7018.0,7348.0,13904079.0,-5180662.0,-1969335.4,-5180662.0,4072895.5,1140954.9,-1969335.4,1140954.9,1122471.5,3310336.0,1968173.0,1723135.0,455.50287,275.8,448.0,264.0,0.91741914,-0.67924714,0.048183195,6.376495,3.1243775,11493799.0,2511667.8,664998.1,-1.3794694,1.5578552,0.3081453,41657.0,11241.0,12375.0,30947.326,3662.3477,8282.2,16514.0,1557.0,5303.0,11493799.0,-2197078.2,-489773.03,-2197078.2,2511667.8,417780.1,-489773.03,417780.1,664998.1,142636220.0,16879760.0,38172660.0,3.6999319,1.9990005,0.4303677,36.213203,3.0,27.556349,21.260292,12.071068,0.0,455.0,275.0
122,3,9,0,180,1.0,0.0,476.0,274.6316,476.0,274.08334,-3.3,38.0,3.3333333,4.1197925,4.0,476.0,274.5,3.0,50.0,0.76,0.0,4288692.5,774788.6,902678.0,479.0,280.0,0.15455672,-0.98798394,0.98798394,0.15455672,0.1216308,0.668295,0.26465094,38.0,25180.0,10043.0,11496.0,20961.29,7900.763,9437.368,-0.9620937,0.20512624,-0.17971914,0.23131509,0.26470616,-0.93617517,0.14446133,0.94225997,0.30212092,17194.0,6400.0,7470.0,4288692.5,-881701.06,-500025.94,-881701.06,774788.6,214194.69,-500025.94,214194.69,902678.0,796529.0,300229.0,358620.0,476.0,274.6316,474.0,270.0,-0.8094508,0.23950973,-0.6121168,2.5307517,1.1861408,21644504.0,5442875.5,861528.56,-1.4604568,1.7805132,0.64571524,41657.0,16201.0,13431.0,30703.686,4455.076,8496.248,13654.0,1643.0,5597.0,21644504.0,-7375450.5,-1792453.0,-7375450.5,5442875.5,1100714.9,-1792453.0,1100714.9,861528.56,105989120.0,15378923.0,29329048.0,2.115564,3.5428963,1.1663433,18.899494,6.0,8.828427,8.246211,3.149916,0.0,476.0,274.0
123,3,10,0,180,1.0,0.0,496.93182,282.7841,497.6689,286.30743,0.0,88.0,1250.0,6.6438484,2.0,497.5,285.5,148.0,384.0,0.22916667,0.0,4256212.5,861355.6,1345653.0,506.0,298.0,0.5301799,-0.8478852,0.8478852,0.5301799,0.45760357,-0.033027478,0.21843974,88.0,26214.0,9347.0,12807.0,21140.033,7248.841,9576.682,-0.9597424,0.2800085,-0.022130433,0.15105502,0.44810873,-0.8811248,0.23680559,0.84899575,0.47236565,17170.0,4396.0,6945.0,4256212.5,-475614.78,-717564.5,-475614.78,861355.6,398616.2,-717564.5,398616.2,1345653.0,1860323.0,637898.0,842748.0,496.93182,282.7841,490.0,274.0,-0.36300159,0.15070911,-0.0555916,7.3626304,1.1973263,17547276.0,3434778.5,777361.8,-1.4221313,1.4271888,0.4896044,40482.0,15000.0,13431.0,30865.617,4237.3896,8473.397,14465.0,1708.0,5503.0,17547276.0,-4731700.5,-1256518.4,-4731700.5,3434778.5,716995.0,-1256518.4,716995.0,777361.8,101671340.0,13957961.0,27911372.0,2.0957122,2.650073,0.80518055,29.627417,2.0,29.627417,25.942244,14.813708,0.0,499.0,285.0
124,3,11,0,180,1.0,0.0,508.48572,278.77142,506.7857,279.57144,0.0,35.0,22.333334,3.3794446,3.0,508.0,279.0,4.6666665,49.0,0.71428573,1.3896362,23022518.0,696265.4,455511.72,512.0,283.0,0.73090863,0.6824753,0.6824753,-0.73090863,1.4992137,-0.7328025,-1.785631e-05,35.0,36767.0,9770.0,11052.0,22689.943,8332.0,9616.629,-0.9956689,0.08296698,-0.041952383,0.07163166,0.9722496,0.2227097,0.059265736,0.21874,-0.97398174,17973.0,6082.0,7773.0,23022518.0,-1611673.1,-1344479.4,-1611673.1,696265.4,145309.55,-1344479.4,145309.55,455511.72,794148.0,291620.0,336582.0,508.48572,278.77142,505.0,276.0,1.5253952,0.42038837,0.6590363,2.1344485,1.3465176,22158138.0,3020567.0,897482.0,-1.186139,0.62511104,0.59012103,38823.0,10107.0,13431.0,30593.727,4698.9834,8619.199,16481.0,1717.0,6075.0,22158138.0,-5489773.0,-1812121.1,-5489773.0,3020567.0,749130.3,-1812121.1,749130.3,897482.0,57455016.0,8824691.0,16186857.0,0.5040215,-0.54993063,0.88517916,11.656855,4.0,8.2426405,7.2111025,2.9142137,0.0,508.0,279.0
125,3,12,0,180,1.0,0.0,13.970589,291.66666,13.055555,292.31482,-5.8883853,102.0,803.3333,5.6943116,4.0,13.5,292.0,27.0,210.0,0.4857143,0.0,12425912.0,1189407.2,751449.44,21.0,300.0,-0.6829501,-0.73046505,0.73046505,-0.6829501,0.5087018,0.18725052,0.78806657,102.0,29893.0,9549.0,12328.0,20420.088,6850.255,8965.343,-0.9798638,0.10172269,-0.17181215,0.19141153,0.7234379,-0.6633244,0.056820277,-0.6828544,-0.7283415,15068.0,4920.0,6795.0,12425912.0,-2294802.8,-719175.06,-2294802.8,1189407.2,-70562.61,-719175.06,-70562.61,751449.44,2082849.0,698726.0,914465.0,13.970589,291.66666,7.0,285.0,-0.7839467,-0.73927206,1.689488,4.6630974,1.759127,11548188.0,2929937.5,768610.25,-1.6034278,2.090872,0.56118995,38000.0,11171.0,12966.0,30297.623,3406.2424,8155.52,16198.0,1207.0,5599.0,11548188.0,-3257256.5,-895778.94,-3257256.5,2929937.5,719126.0,-895778.94,719126.0,768610.25,89711260.0,10085884.0,24148496.0,4.00227,3.8756578,0.97764575,41.04163,10.0,17.727922,16.27882,4.104163,0.0,14.0,292.0
126,3,13,180,180,1.0,0.0,113.613335,299.76,113.206894,300.6207,-1.7138586,75.0,28.916666,5.2413306,4.0,113.5,300.0,7.25,104.0,0.72115386,0.5739656,12896246.0,1914055.8,469552.4,118.0,307.0,0.23257716,-0.9725779,0.9725779,0.23257716,0.5674778,0.028900236,-0.9300431,75.0,28527.0,10672.0,10310.0,20314.373,7887.1865,9109.094,-0.9603441,0.26437962,-0.088558584,0.27083343,0.96000427,-0.07100061,0.066245496,-0.09216965,-0.99353725,14891.0,4658.0,6337.0,12896246.0,-3368796.2,-872613.2,-3368796.2,1914055.8,192473.25,-872613.2,192473.25,469552.4,1523578.0,591539.0,683182.0,113.613335,299.76,110.0,294.0,-0.62604994,-0.76924694,1.9539053,3.406122,1.7638658,5046405.5,1182099.5,609941.6,-2.708003,2.761278,0.4663103,37285.0,10304.0,12650.0,30226.875,2933.2192,8117.2964,14987.0,1394.0,5967.0,5046405.5,-1131517.8,-436131.28,-1131517.8,1182099.5,238383.27,-436131.28,238383.27,609941.6,112927600.0,10958507.0,30326220.0,13.363688,9.221894,1.0851752,40.62742,11.0,13.656855,12.165525,3.6934016,0.0,114.0,300.0
127,3,14,180,180,1.0,0.0,209.89583,299.04166,210.27026,298.8919,-5.1263275,96.0,72.25,7.3966775,4.0,210.0,299.0,9.25,133.0,0.7218045,0.059027072,11973648.0,1298876.4,886169.0,220.0,303.0,0.98275477,0.18491368,0.18491368,-0.98275477,0.62044793,0.26532,0.5975758,96.0,29640.0,10012.0,12429.0,19787.584,7260.0522,9327.511,-0.9738582,-0.22481844,-0.03250975,0.2011458,-0.7869686,-0.5832845,0.105548956,-0.5745756,0.8116171,14266.0,4275.0,7543.0,11973648.0,-2291088.8,-1194188.8,-2291088.8,1298876.4,352529.06,-1194188.8,352529.06,886169.0,1899608.0,696965.0,895441.0,209.89583,299.04166,201.0,296.0,-0.3633936,-0.3227005,0.15523072,4.618802,1.6545126,7051586.0,1682649.4,592033.0,-2.4937787,2.3672528,0.1719827,37213.0,10813.0,11548.0,29970.139,3120.2288,8106.789,13742.0,1454.0,5667.0,7051586.0,-1833210.2,-398714.5,-1833210.2,1682649.4,238096.03,-398714.5,238096.03,592033.0,119580850.0,12449713.0,32346088.0,9.490814,6.0276747,0.041045718,40.384777,10.0,19.242641,18.248287,4.0384774,0.0,210.0,299.0
128,3,15,180,180,1.0,0.0,226.86363,301.11365,227.54546,300.54544,2.2271469,44.0,1.5833334,4.890157,4.0,227.0,301.0,2.75,55.0,0.8,-1.1293381,5027671.0,864444.5,514146.2,233.0,304.0,0.9971966,-0.07482587,-0.07482587,-0.9971966,0.20534298,0.3612778,-0.11875749,44.0,23442.0,9999.0,10444.0,19573.432,7867.5454,9060.772,-0.9509468,-0.16240034,0.263299,0.27081898,-0.84841067,0.4548147,0.14952362,0.50381094,0.85077447,16063.0,6216.0,7436.0,5027671.0,-1304675.0,-749783.2,-1304675.0,864444.5,129455.47,-749783.2,129455.47,514146.2,861231.0,346172.0,398674.0,226.86363,301.11365,222.0,299.0,-1.2228581,-0.6901026,-0.70831996,2.6907094,1.2885624,9555216.0,2004231.0,618944.9,-2.5228176,2.0419462,0.33297005,37213.0,10813.0,12429.0,29970.414,3299.949,8140.6616,13742.0,1454.0,5598.0,9555216.0,-2722014.0,-704111.9,-2722014.0,2004231.0,337520.56,-704111.9,337520.56,618944.9,105016340.0,11563021.0,28524880.0,7.951849,4.104102,0.6756149,19.899494,6.0,10.414213,10.049875,3.3165824,0.0,227.0,301.0
129,3,16,0,180,1.0,0.0,507.68182,306.9697,507.1842,307.05264,-4.4092255,66.0,59.666668,4.9554596,4.0,507.5,307.0,9.5,104.0,0.63461536,-0.16923763,14938731.0,1242577.8,1247209.0,512.0,314.0,-0.3450039,-0.93860126,0.93860126,-0.3450039,1.087593,0.12717313,0.28336826,66.0,31791.0,10107.0,12258.0,22016.137,7032.091,9505.576,-0.9826914,0.049995333,-0.17837621,0.18358856,0.13415481,-0.9738058,0.02475572,0.9896984,0.14101136,16803.0,4228.0,7093.0,14938731.0,-2649388.0,-332435.7,-2649388.0,1242577.8,134661.48,-332435.7,134661.48,1247209.0,1453065.0,464118.0,627368.0,507.68182,306.9697,504.0,301.0,0.24115096,-0.06797299,-0.21917875,3.234795,1.7304766,11294471.0,3014578.5,842555.5,-1.3674136,1.3392084,0.6216831,38823.0,9770.0,13431.0,30380.54,3709.5642,8377.287,17170.0,1699.0,5503.0,11294471.0,-2663300.8,-964058.25,-2663300.8,3014578.5,759187.94,-964058.25,759187.94,842555.5,64619410.0,7890243.0,17818488.0,2.8523233,0.7945956,1.3065883,17.899494,4.0,13.485281,11.7046995,4.4748735,0.0,508.0,307.0
130,3,17,0,180,1.0,0.0,19.468618,319.69455,21.652407,319.4171,0.26606077,239.0,11392.917,10.769809,4.0,21.0,319.5,140.25,800.0,0.29875,-0.6688927,10121722.0,1057456.9,888603.1,34.0,336.0,0.5701484,-0.8215417,0.8215417,0.5701484,0.70556295,-0.13442802,0.43410736,239.0,30352.0,11171.0,12966.0,20705.758,8438.15,9608.306,-0.9853123,0.13016218,-0.11053291,0.16623479,0.58307225,-0.7952312,0.039060358,0.80192554,0.59614575,15208.0,5677.0,7257.0,10121722.0,-1568539.8,-344421.94,-1568539.8,1057456.9,193435.62,-344421.94,193435.62,888603.1,4948676.0,2016718.0,2296385.0,19.468618,319.69455,9.0,304.0,-0.27486107,-0.56689477,0.58708596,9.077249,4.1304398,10303352.0,1965212.4,688878.4,-1.8885274,1.677355,0.395746,38095.0,9549.0,12328.0,30825.496,3405.177,8169.863,15068.0,1333.0,5599.0,10303352.0,-1958698.9,-574170.7,-1958698.9,1965212.4,405416.53,-574170.7,405416.53,688878.4,135200620.0,14935106.0,35833016.0,5.6273603,2.3986044,0.73611814,54.28427,3.0,38.213203,34.48188,18.094757,0.0,19.0,320.0
131,3,18,0,180,1.0,0.0,239.43478,311.34784,238.06976,310.25583,1.3041564,92.0,134.91667,5.4238105,4.0,239.0,311.0,10.75,135.0,0.6814815,1.3003267,10308290.0,1320978.1,673651.8,244.0,319.0,-0.25452566,-0.96706605,0.96706605,-0.25452566,0.35113606,0.12716492,0.28552505,92.0,28523.0,10813.0,11548.0,19801.912,7585.174,9008.945,-0.9662915,-0.19771355,0.16489431,0.24288912,-0.91245806,0.32927978,0.085356064,0.35823128,0.9297229,13742.0,5340.0,6633.0,10308290.0,-2416452.0,-869924.56,-2416452.0,1320978.1,165420.36,-869924.56,165420.36,673651.8,1821776.0,697836.0,828823.0,239.43478,311.34784,235.0,304.0,-0.6950898,-0.57469296,0.7209228,4.1272173,1.8892071,5864403.0,1479973.0,607708.44,-2.7693758,2.436937,0.2892567,37213.0,10012.0,12429.0,30219.72,3062.0532,8050.2104,14764.0,1116.0,5459.0,5864403.0,-1460091.9,-406862.4,-1460091.9,1479973.0,254215.3,-406862.4,254215.3,607708.44,117887130.0,11945070.0,31403872.0,12.324363,6.674837,0.51190037,39.62742,10.0,17.31371,13.341664,3.9627416,0.0,240.0,311.0
132,3,19,180,180,1.0,0.0,156.53947,315.80264,158.02942,314.82352,-0.049586777,76.0,99.0,4.9439945,4.0,157.0,315.5,8.5,110.0,0.6909091,1.0964049,12565019.0,1058346.8,594278.7,163.0,321.0,0.7384837,0.6742713,0.6742713,-0.7384837,0.5688762,0.1907474,-0.11151415,76.0,29399.0,9557.0,10734.0,20268.922,7113.1055,8847.237,-0.9799454,-0.19925477,-0.002123733,0.185219,-0.9068827,-0.378494,0.073490754,-0.37129682,0.9256013,14597.0,4884.0,6783.0,12565019.0,-2251410.5,-892971.4,-2251410.5,1058346.8,220658.73,-892971.4,220658.73,594278.7,1540438.0,540596.0,672390.0,156.53947,315.80264,152.0,311.0,-0.41139928,-0.29757944,0.16736755,3.2518468,1.8682191,1840669.4,296669.6,531874.94,-0.6762227,1.9679614,0.14215706,34785.0,6581.0,10623.0,30242.012,2638.65,8010.889,19312.0,1533.0,5754.0,1840669.4,-14600.1,11086.074,-14600.1,296669.6,17211.053,11086.074,17211.053,531874.94,112318830.0,9799946.0,29752444.0,4.4744835,7.474481,-0.18632469,28.142136,7.0,13.485281,12.0415945,4.020305,0.0,156.0,316.0
133,3,20,180,180,1.0,0.0,104.03409,317.73865,103.94546,318.41818,0.0,88.0,180.33333,5.1461067,3.0,104.0,318.0,18.333334,143.0,0.61538464,-1.5607721,12449390.0,1585306.2,1122629.2,110.0,325.0,-0.5707771,-0.82110506,0.82110506,-0.5707771,0.37160662,0.074485846,0.28103384,88.0,28881.0,10304.0,12650.0,20503.602,7126.966,9681.647,-0.96324795,-0.057338446,-0.26242274,0.23595068,-0.6475216,-0.7245985,0.12837705,0.75988686,-0.6372529,14987.0,4610.0,7475.0,12449390.0,-2844101.8,-1559097.8,-2844101.8,1585306.2,289935.5,-1559097.8,289935.5,1122629.2,1804317.0,627173.0,851985.0,104.03409,317.73865,99.0,312.0,-0.8865683,-0.54959124,-0.01430207,3.8353336,1.832241,4644260.5,1246431.9,576445.2,-2.7227902,3.0925345,0.21630818,37285.0,10672.0,11227.0,30263.191,2910.8867,8090.3735,14891.0,1409.0,5536.0,4644260.5,-1119622.5,-248263.05,-1119622.5,1246431.9,181346.2,-248263.05,181346.2,576445.2,116089600.0,11166161.0,31034672.0,14.353529,12.045831,0.14675815,40.213203,10.0,15.313708,14.142136,4.0213203,0.0,104.0,318.0
134,3,21,180,180,1.0,0.0,292.09198,322.22256,290.21368,323.5598,3.2149017,337.0,24842.666,7.9201646,4.0,291.0,323.0,117.0,805.0,0.41863355,1.7876107,15625392.0,2742370.0,1329396.8,309.0,335.0,0.9773141,0.2117949,0.2117949,-0.9773141,1.2514839,0.19413792,0.80817896,337.0,33730.0,13730.0,14313.0,20041.617,8804.626,9597.421,-0.98468864,-0.1743218,0.00042442992,0.16384847,-0.9263539,-0.33914915,0.05951426,-0.33388677,0.94073254,13886.0,4494.0,7267.0,15625392.0,-2176439.2,-791186.7,-2176439.2,2742370.0,586774.2,-791186.7,586774.2,1329396.8,6754025.0,2967159.0,3234331.0,292.09198,322.22256,274.0,312.0,1.1656814,0.14826636,1.1576849,11.487302,5.6878695,4146496.8,1074079.8,590557.5,-0.39128193,2.623734,0.270641,38439.0,10328.0,12756.0,30660.97,2942.0945,8043.5815,17639.0,1467.0,5241.0,4146496.8,-56178.676,-54703.938,-56178.676,1074079.8,177352.34,-54703.938,177352.34,590557.5,179336020.0,17208312.0,47046908.0,4.660992,8.393064,0.50274014,58.698486,2.0,58.698486,22.203604,29.349243,0.0,291.0,313.0
135,3,22,0,180,1.0,0.0,44.659794,322.27835,45.26613,323.5645,-3.678501,97.0,1264.6666,5.4248924,4.0,45.0,323.0,31.0,221.0,0.43891403,0.4093007,8729364.0,1036184.3,1251785.0,52.0,332.0,-0.5286691,-0.848828,0.848828,-0.5286691,0.8827709,0.026174026,0.5641099,97.0,28501.0,9384.0,12308.0,20704.805,7082.9175,9443.649,-0.9763347,0.13794109,-0.16656172,0.1957397,0.23614565,-0.9517989,0.091959365,0.96187705,0.25755775,16385.0,5115.0,7464.0,8729364.0,-1593567.2,-685576.4,-1593567.2,1036184.3,273828.75,-685576.4,273828.75,1251785.0,2008366.0,687043.0,916034.0,44.659794,322.27835,39.0,315.0,0.1192144,-0.8854904,-0.13858755,5.289631,1.5833498,9666940.0,2638034.2,724174.56,-1.6102524,2.2068129,0.54386604,38095.0,11171.0,12966.0,30400.994,3319.1018,8157.8794,15208.0,1413.0,5585.0,9666940.0,-2263483.2,-705641.56,-2263483.2,2638034.2,607768.7,-705641.56,607768.7,724174.56,124309660.0,13571807.0,33357568.0,5.2133365,4.5942073,1.0603884,45.28427,12.0,20.142136,17.029387,3.7736893,0.0,44.0,323.0
